query	rank	left	top	width	height
封神演义	2	15	217	121	75
封神演义	3	15	340	121	170
封神演义	4	15	705	75	100
封神演义	4	107	705	75	100
封神演义	4	199	705	75	100
封神演义	4	291	705	75	100
封神演义	4	383	705	75	100
封神演义	4	475	705	75	100
封神演义	5	15	964	75	75
封神演义	7	15	1304	121	161
桂林电子科技大学	1	15	34	121	75
桂林电子科技大学	2	15	157	121	121
桂林电子科技大学	3	15	323	75	75
桂林电子科技大学	4	25	574	121	91
桂林电子科技大学	5	15	941	121	75
桂林电子科技大学	6	15	1144	259	194
桂林电子科技大学	7	15	1471	121	75
萌三国辅助	1	15	34	121	75
萌三国辅助	3	15	290	121	75
萌三国辅助	4	15	413	121	75
萌三国辅助	6	15	637	121	91
萌三国辅助	10	15	1121	121	75
武逆乾坤txt下载	2	15	133	121	91
武逆乾坤txt下载	3	15	281	121	75
武逆乾坤txt下载	9	15	966	121	91
肝肾滋是国药准字吗	5	15	470	121	75
肝肾滋是国药准字吗	6	15	593	121	75
肝肾滋是国药准字吗	7	15	716	121	75
李金铭男友	1	15	34	121	91
李金铭男友	2	12	168	98	105
李金铭男友	2	103	168	120	105
李金铭男友	2	215	168	140	105
李金铭男友	2	347	168	140	105
李金铭男友	2	479	168	78	105
李金铭男友	3	15	336	121	75
李金铭男友	4	15	499	121	75
李金铭男友	5	15	622	121	75
李金铭男友	6	15	745	121	75
李金铭男友	7	15	868	121	75
李金铭男友	8	15	986	121	75
李金铭男友	10	15	1208	121	75
赛尔米米号盗号器下载	3	15	232	121	75
御捷马	1	15	34	121	75
御捷马	2	15	157	121	75
御捷马	3	15	280	121	75
御捷马	4	15	405	121	75
御捷马	5	11	528	180	100
御捷马	5	182	528	100	100
御捷马	5	273	528	142	100
御捷马	5	405	528	153	100
姚峰+三十	4	15	371	121	91
姚峰+三十	6	15	604	121	75
姚峰+三十	7	15	727	121	75
血压低怎么办	2	15	214	121	91
血压低怎么办	3	15	377	121	75
血压低怎么办	4	15	541	110	91
血压低怎么办	4	125	541	104	91
血压低怎么办	4	229	541	126	91
血压低怎么办	4	355	541	129	91
血压低怎么办	4	484	541	62	91
血压低怎么办	5	15	706	121	75
麦当劳宅急送	2	15	93	121	75
麦当劳宅急送	3	15	216	121	75
麦当劳宅急送	6	15	585	121	75
麦当劳宅急送	10	15	1005	121	75
tfboys易烊千玺	1	15	34	167	220
tfboys易烊千玺	1	178	34	74	100
tfboys易烊千玺	1	243	34	65	100
tfboys易烊千玺	1	298	34	65	100
tfboys易烊千玺	1	353	34	65	100
tfboys易烊千玺	1	408	34	150	100
tfboys易烊千玺	1	178	134	49	84
tfboys易烊千玺	1	217	134	58	84
tfboys易烊千玺	1	265	134	49	84
tfboys易烊千玺	1	304	134	126	84
tfboys易烊千玺	1	420	134	138	84
tfboys易烊千玺	2	15	281	52	52
tfboys易烊千玺	4	15	606	131	91
tfboys易烊千玺	4	146	606	132	91
tfboys易烊千玺	4	278	606	134	91
tfboys易烊千玺	4	412	606	134	91
tfboys易烊千玺	5	25	792	121	81
tfboys易烊千玺	6	15	1001	121	140
tfboys易烊千玺	7	15	1184	121	75
tfboys易烊千玺	8	15	1307	121	75
tfboys易烊千玺	9	15	1449	4	4
tfboys易烊千玺	9	15	1449	75	75
tfboys易烊千玺	10	15	1658	121	75
九涅吞天txt下载全本	1	15	34	121	75
澳门风云1电影	1	15	34	121	161
澳门风云1电影	2	15	257	121	75
澳门风云1电影	3	15	380	121	140
澳门风云1电影	4	15	563	121	91
澳门风云1电影	7	15	1008	121	75
澳门风云1电影	10	15	1356	75	75
ehshig蒙古音乐盒	2	15	134	121	75
ehshig蒙古音乐盒	3	15	262	121	75
ehshig蒙古音乐盒	4	15	385	121	75
ehshig蒙古音乐盒	6	15	631	121	75
ehshig蒙古音乐盒	7	15	754	121	75
造梦3逍遥修改器	1	15	34	121	75
造梦3逍遥修改器	3	15	261	121	91
造梦3逍遥修改器	5	15	503	121	91
造梦3逍遥修改器	6	15	637	121	91
造梦3逍遥修改器	9	15	998	121	75
东山飘雨西关晴电视剧	1	15	34	121	140
东山飘雨西关晴电视剧	2	15	217	121	91
东山飘雨西关晴电视剧	2	153	217	121	91
东山飘雨西关晴电视剧	2	291	217	121	91
东山飘雨西关晴电视剧	2	429	217	121	91
东山飘雨西关晴电视剧	3	15	441	121	75
东山飘雨西关晴电视剧	5	15	683	121	75
东山飘雨西关晴电视剧	6	15	806	121	75
东山飘雨西关晴电视剧	7	15	929	121	75
东山飘雨西关晴电视剧	8	15	1052	121	75
清明祭奠母亲的诗	5	15	430	121	75
加入亚投行的国家名单	2	15	299	121	75
加入亚投行的国家名单	4	15	521	121	75
加入亚投行的国家名单	6	15	743	121	75
加入亚投行的国家名单	7	15	866	121	75
加入亚投行的国家名单	9	15	1088	121	75
面豉酱蒸五花肉	1	15	34	121	75
面豉酱蒸五花肉	2	15	157	121	75
面豉酱蒸五花肉	4	15	379	121	75
面豉酱蒸五花肉	5	15	502	75	75
面豉酱蒸五花肉	7	15	748	121	75
面豉酱蒸五花肉	10	15	1091	121	75
杂粮的种类	3	15	355	121	75
杂粮的种类	5	15	577	121	75
杂粮的种类	8	15	898	121	75
杂粮的种类	9	15	1022	121	75
他们最幸福在线阅读	1	15	34	121	91
他们最幸福在线阅读	7	15	697	121	75
济宁房价	2	15	133	121	75
济宁房价	5	15	454	121	75
济宁房价	7	15	676	121	75
英语ppt下载	3	15	272	121	75
英语ppt下载	6	15	588	121	75
时政新闻2015	5	15	510	121	75
时政新闻2015	6	15	633	121	75
武汉大学	1	15	34	121	75
武汉大学	2	15	157	121	121
武汉大学	3	25	331	121	91
武汉大学	5	15	799	75	75
武汉大学	6	25	1061	121	81
武汉大学	7	10	1270	124	98
武汉大学	7	125	1270	143	98
武汉大学	7	259	1270	133	98
武汉大学	7	383	1270	174	98
武汉大学	8	15	1431	259	289
发型设计男	1	15	34	220	210
发型设计男	1	233	34	118	105
发型设计男	1	346	34	116	105
发型设计男	1	456	34	100	105
发型设计男	1	231	139	126	105
发型设计男	1	348	139	93	105
发型设计男	1	432	139	125	105
发型设计男	2	15	307	121	75
发型设计男	3	15	430	121	75
发型设计男	4	15	553	121	75
发型设计男	5	15	676	121	75
发型设计男	6	15	799	121	75
发型设计男	7	15	922	121	75
发型设计男	8	15	1045	121	75
发型设计男	9	15	1168	121	91
发型设计男	10	15	1302	121	75
芜湖港股票	5	15	739	121	75
丽水信息港	3	15	298	121	75
丽水信息港	5	15	520	121	75
丽水信息港	8	15	865	121	75
微信公众平台使用方法	1	25	44	121	92
微信公众平台使用方法	1	157	44	121	92
微信公众平台使用方法	1	289	44	121	92
微信公众平台使用方法	1	421	44	121	92
微信公众平台使用方法	2	15	291	121	75
微信公众平台使用方法	3	15	414	121	75
微信公众平台使用方法	4	15	537	121	75
微信公众平台使用方法	6	15	799	121	75
微信公众平台使用方法	8	15	1142	202	91
微信公众平台使用方法	8	217	1142	213	91
微信公众平台使用方法	8	430	1142	57	91
微信公众平台使用方法	8	487	1142	59	91
微信公众平台使用方法	9	15	1307	121	75
微信公众平台使用方法	10	15	1430	121	75
朕多燕减肥全集中文版下载	1	15	34	121	91
朕多燕减肥全集中文版下载	2	15	168	121	91
朕多燕减肥全集中文版下载	3	15	302	121	91
朕多燕减肥全集中文版下载	4	15	436	121	91
朕多燕减肥全集中文版下载	5	15	570	121	75
朕多燕减肥全集中文版下载	6	15	693	121	75
朕多燕减肥全集中文版下载	7	15	816	121	91
朕多燕减肥全集中文版下载	8	15	950	121	91
朕多燕减肥全集中文版下载	9	15	1084	121	75
朕多燕减肥全集中文版下载	10	15	1207	121	75
新80s手机电影mp4下载	1	15	34	121	75
新80s手机电影mp4下载	2	15	198	62	91
新80s手机电影mp4下载	2	77	198	66	91
新80s手机电影mp4下载	2	143	198	66	91
新80s手机电影mp4下载	2	209	198	66	91
新80s手机电影mp4下载	2	275	198	66	91
新80s手机电影mp4下载	2	341	198	66	91
新80s手机电影mp4下载	2	407	198	66	91
新80s手机电影mp4下载	2	473	198	66	91
新80s手机电影mp4下载	3	15	364	121	75
新80s手机电影mp4下载	4	15	488	121	75
新80s手机电影mp4下载	5	15	612	121	75
新80s手机电影mp4下载	6	15	736	121	75
新80s手机电影mp4下载	7	15	854	121	75
小学生身高体重标准表	4	15	497	121	75
地级市市委书记级别	6	15	783	121	91
地级市市委书记级别	9	15	1146	121	75
地级市市委书记级别	10	15	1269	121	75
微信公众平台文章美化	1	25	44	121	92
微信公众平台文章美化	1	157	44	121	92
微信公众平台文章美化	1	289	44	121	92
微信公众平台文章美化	1	421	44	121	92
微信公众平台文章美化	3	15	354	121	75
微信公众平台文章美化	5	15	576	121	75
微信公众平台文章美化	7	15	833	121	75
cad2010激活码	3	15	375	121	91
cad2010激活码	5	25	658	121	92
cad2010激活码	5	157	658	121	92
cad2010激活码	5	289	658	121	92
cad2010激活码	5	421	658	121	92
北京地铁7号线东延	2	15	133	121	75
北京地铁7号线东延	3	11	256	147	97
北京地铁7号线东延	3	149	256	164	97
北京地铁7号线东延	3	304	256	253	97
北京地铁7号线东延	4	15	416	121	75
北京地铁7号线东延	6	15	638	121	75
北京地铁7号线东延	7	15	761	121	75
北京地铁7号线东延	8	15	884	121	75
手机窃监听器专卖	2	15	233	121	75
手机窃监听器专卖	3	15	356	121	75
手机窃监听器专卖	4	15	479	121	75
手机窃监听器专卖	5	15	602	121	75
手机窃监听器专卖	7	15	824	121	75
手机窃监听器专卖	8	15	947	121	75
superchina+第三集+字幕	9	15	892	121	75
蓝多多星际精灵全集	1	15	34	121	161
蓝多多星际精灵全集	2	15	391	121	75
蓝多多星际精灵全集	3	15	514	121	140
蓝多多星际精灵全集	7	15	1054	121	75
蓝多多星际精灵全集	9	15	1280	121	75
蓝多多星际精灵全集	10	15	1398	121	75
神堂峪自然风景区	1	15	34	121	75
神堂峪自然风景区	2	15	157	121	91
神堂峪自然风景区	3	11	300	159	96
神堂峪自然风景区	3	162	300	259	96
神堂峪自然风景区	3	413	300	144	96
神堂峪自然风景区	5	15	558	121	75
神堂峪自然风景区	6	15	681	259	174
神堂峪自然风景区	7	15	939	132	91
神堂峪自然风景区	7	147	939	133	91
神堂峪自然风景区	7	280	939	133	91
神堂峪自然风景区	7	413	939	133	91
神堂峪自然风景区	9	15	1243	121	75
神堂峪自然风景区	10	15	1366	121	75
南京曙光硅烷化工有限公司	6	15	553	121	75
南京曙光硅烷化工有限公司	10	15	973	259	289
逆战怎么刷死神镰刀	1	15	34	121	75
逆战怎么刷死神镰刀	2	15	157	121	75
逆战怎么刷死神镰刀	3	15	280	121	75
逆战怎么刷死神镰刀	4	15	403	121	75
逆战怎么刷死神镰刀	6	15	629	121	91
逆战怎么刷死神镰刀	7	15	772	121	75
逆战怎么刷死神镰刀	8	15	895	121	75
逆战怎么刷死神镰刀	10	15	1237	121	75
龙口最新招聘信息	9	15	1146	121	75
火线精英隐身外挂	1	15	34	121	75
火线精英隐身外挂	2	15	177	121	75
火线精英隐身外挂	3	15	300	121	75
火线精英隐身外挂	4	15	423	121	75
火线精英隐身外挂	9	15	991	121	75
火线精英隐身外挂	10	15	1114	121	75
民间非营利组织会计制度	1	15	34	121	140
民间非营利组织会计制度	10	15	1195	121	75
让我听懂你的语言简谱	1	15	34	164	220
让我听懂你的语言简谱	1	175	34	73	105
让我听懂你的语言简谱	1	239	34	74	105
让我听懂你的语言简谱	1	303	34	40	105
让我听懂你的语言简谱	1	333	34	46	105
让我听懂你的语言简谱	1	369	34	73	105
让我听懂你的语言简谱	1	432	34	126	105
让我听懂你的语言简谱	1	174	139	65	96
让我听懂你的语言简谱	1	229	139	46	96
让我听懂你的语言简谱	1	265	139	65	96
让我听懂你的语言简谱	1	320	139	131	96
让我听懂你的语言简谱	1	441	139	117	96
祝福ppt课件	5	15	556	121	75
海咪咪小姐吉他谱	2	15	133	121	75
海咪咪小姐吉他谱	6	15	619	121	75
海咪咪小姐吉他谱	10	13	1039	57	105
海咪咪小姐吉他谱	10	65	1039	116	105
海咪咪小姐吉他谱	10	176	1039	73	105
海咪咪小姐吉他谱	10	244	1039	140	105
海咪咪小姐吉他谱	10	379	1039	30	105
海咪咪小姐吉他谱	10	404	1039	72	105
海咪咪小姐吉他谱	10	471	1039	84	105
大海啊故乡简谱	1	15	34	220	216
大海啊故乡简谱	1	231	34	78	98
大海啊故乡简谱	1	299	34	98	98
大海啊故乡简谱	1	387	34	85	98
大海啊故乡简谱	1	462	34	96	98
大海啊故乡简谱	1	231	132	74	102
大海啊故乡简谱	1	296	132	71	102
大海啊故乡简谱	1	357	132	69	102
大海啊故乡简谱	1	416	132	70	102
大海啊故乡简谱	1	476	132	82	102
大海啊故乡简谱	9	15	1030	121	75
音乐下载	2	15	385	121	75
音乐下载	4	15	607	121	75
音乐下载	5	15	730	121	75
音乐下载	7	15	952	121	75
音乐下载	8	15	1075	121	75
音乐下载	10	15	1301	121	75
epson680k打印机驱动下载	1	15	34	121	75
epson680k打印机驱动下载	2	15	158	121	91
epson680k打印机驱动下载	4	15	392	121	91
epson680k打印机驱动下载	5	15	526	121	75
epson680k打印机驱动下载	7	15	753	121	91
epson680k打印机驱动下载	10	15	1085	121	75
我的世界末地传送门	1	25	44	121	92
我的世界末地传送门	1	157	44	121	92
我的世界末地传送门	1	289	44	121	92
我的世界末地传送门	1	421	44	121	92
我的世界末地传送门	2	15	332	121	91
我的世界末地传送门	2	136	332	161	91
我的世界末地传送门	2	297	332	119	91
我的世界末地传送门	2	416	332	130	91
我的世界末地传送门	3	15	497	121	91
我的世界末地传送门	4	15	631	121	75
我的世界末地传送门	5	15	754	121	75
我的世界末地传送门	6	15	957	121	91
我的世界末地传送门	7	15	1091	121	75
我的世界末地传送门	8	15	1214	121	75
我的世界末地传送门	9	25	1358	121	81
我的世界末地传送门	10	15	1507	121	75
阿甘正传电影免费	2	15	133	121	75
阿甘正传电影免费	3	15	291	121	91
阿甘正传电影免费	4	15	434	121	140
阿甘正传电影免费	5	15	617	121	91
阿甘正传电影免费	8	15	969	121	75
阿甘正传电影免费	9	15	1092	121	161
脚扭伤了怎么办	1	25	44	121	92
脚扭伤了怎么办	1	157	44	121	92
脚扭伤了怎么办	1	289	44	121	92
脚扭伤了怎么办	1	421	44	121	92
脚扭伤了怎么办	4	15	573	121	75
脚扭伤了怎么办	6	15	815	121	91
脚扭伤了怎么办	8	15	1073	121	75
脚扭伤了怎么办	9	15	1196	121	75
酷屏5	1	15	34	121	75
酷屏5	2	15	162	121	75
酷屏5	3	15	290	121	75
酷屏5	4	15	413	121	75
酷屏5	5	15	541	121	91
酷屏5	6	15	675	121	75
酷屏5	8	15	902	121	75
酷屏5	9	15	1025	121	75
酷屏5	10	15	1153	121	75
cs神器时代单机版	1	15	75	132	91
cs神器时代单机版	1	147	75	133	91
cs神器时代单机版	1	280	75	133	91
cs神器时代单机版	1	413	75	133	91
cs神器时代单机版	2	15	240	121	75
cs神器时代单机版	3	15	363	121	75
cs神器时代单机版	5	15	605	121	75
cs神器时代单机版	7	15	876	121	75
cs神器时代单机版	8	15	1024	121	75
cs神器时代单机版	9	15	1147	121	75
cs神器时代单机版	10	15	1275	121	75
黑执事第二季下载	1	15	34	121	75
黑执事第二季下载	2	15	157	121	75
黑执事第二季下载	7	15	796	121	75
黑执事第二季下载	10	15	1117	121	75
迪斯科音乐	2	15	385	121	75
迪斯科音乐	3	15	508	121	80
迪斯科音乐	4	15	631	121	91
迪斯科音乐	6	15	897	121	91
迪斯科音乐	6	153	897	121	91
迪斯科音乐	6	291	897	121	91
迪斯科音乐	6	429	897	121	91
迪斯科音乐	8	15	1280	121	91
清明节PPT	2	10	236	140	105
清明节PPT	2	140	236	140	105
清明节PPT	2	270	236	162	105
清明节PPT	2	422	236	136	105
清明节PPT	3	15	404	121	75
清明节PPT	4	15	527	121	75
清明节PPT	5	15	651	121	75
清明节PPT	8	15	968	121	75
清明节PPT	9	15	1092	121	75
清明节PPT	10	15	1216	121	75
荷包豆	1	15	34	121	121
荷包豆	2	11	198	90	90
荷包豆	2	92	198	135	90
荷包豆	2	218	198	135	90
荷包豆	2	343	198	90	90
荷包豆	2	423	198	135	90
荷包豆	4	15	450	121	75
荷包豆	5	15	573	121	75
荷包豆	6	15	696	121	75
荷包豆	8	15	958	121	75
荷包豆	9	15	1081	121	75
荷包豆	10	15	1204	121	75
amd与英特尔cpu对比哪个好	1	15	34	121	75
amd与英特尔cpu对比哪个好	4	15	455	121	75
amd与英特尔cpu对比哪个好	8	15	937	121	75
amd与英特尔cpu对比哪个好	9	15	1080	121	75
琥珀核桃仁的做法	1	15	34	75	75
琥珀核桃仁的做法	1	15	155	75	75
琥珀核桃仁的做法	1	15	245	75	75
琥珀核桃仁的做法	2	15	388	121	75
琥珀核桃仁的做法	3	15	552	62	91
琥珀核桃仁的做法	3	77	552	66	91
琥珀核桃仁的做法	3	143	552	66	91
琥珀核桃仁的做法	3	209	552	66	91
琥珀核桃仁的做法	3	275	552	66	91
琥珀核桃仁的做法	3	341	552	66	91
琥珀核桃仁的做法	3	407	552	66	91
琥珀核桃仁的做法	3	473	552	66	91
琥珀核桃仁的做法	4	15	717	121	75
琥珀核桃仁的做法	5	15	840	121	121
琥珀核桃仁的做法	6	25	1014	121	92
琥珀核桃仁的做法	6	157	1014	121	92
琥珀核桃仁的做法	6	289	1014	121	92
琥珀核桃仁的做法	6	421	1014	121	92
琥珀核桃仁的做法	7	15	1261	121	91
琥珀核桃仁的做法	7	153	1261	121	91
琥珀核桃仁的做法	7	291	1261	121	91
琥珀核桃仁的做法	7	429	1261	121	91
琥珀核桃仁的做法	8	15	1485	121	91
琥珀核桃仁的做法	10	15	1758	121	75
美拍视频	1	15	34	121	75
美拍视频	2	15	157	121	91
美拍视频	2	153	157	121	91
美拍视频	2	291	157	121	91
美拍视频	2	429	157	121	91
美拍视频	4	25	470	121	92
美拍视频	4	157	470	121	92
美拍视频	4	289	470	121	92
美拍视频	4	421	470	121	92
美拍视频	5	15	717	121	91
美拍视频	6	25	872	121	81
美拍视频	7	15	1041	121	75
美拍视频	8	15	1164	121	75
美拍视频	10	15	1421	121	75
每天一碗美容养生粥	2	15	133	121	75
每天一碗美容养生粥	4	15	355	121	75
每天一碗美容养生粥	7	15	716	121	75
每天一碗美容养生粥	8	15	839	121	75
每天一碗美容养生粥	9	15	962	121	75
每天一碗美容养生粥	10	15	1085	121	75
三星手机数据恢复软件	1	15	34	121	75
三星手机数据恢复软件	2	15	157	121	91
三星手机数据恢复软件	3	15	291	121	91
三星手机数据恢复软件	5	15	564	121	91
三星手机数据恢复软件	6	15	698	121	91
三星手机数据恢复软件	7	15	832	121	91
三星手机数据恢复软件	9	15	1103	121	91
亚索视频	1	15	34	121	91
亚索视频	1	153	34	121	91
亚索视频	1	291	34	121	91
亚索视频	1	429	34	121	91
亚索视频	2	15	258	121	75
亚索视频	3	15	381	121	75
亚索视频	4	15	504	121	91
亚索视频	6	15	757	121	91
亚索视频	7	15	891	121	75
亚索视频	9	15	1108	121	75
亚索视频	10	15	1231	121	91
dnf心悦特权专区	2	15	133	121	75
dnf心悦特权专区	3	15	256	121	75
dnf心悦特权专区	4	15	379	121	75
dnf心悦特权专区	5	15	502	121	75
dnf心悦特权专区	7	15	724	121	75
dnf心悦特权专区	8	15	849	121	75
dnf心悦特权专区	9	15	972	121	75
包粽子视频	1	15	34	121	91
包粽子视频	1	153	34	121	91
包粽子视频	1	291	34	121	91
包粽子视频	1	429	34	121	91
包粽子视频	2	15	258	121	91
包粽子视频	3	15	392	121	91
包粽子视频	4	15	526	121	91
包粽子视频	5	15	669	121	91
包粽子视频	6	15	812	121	91
包粽子视频	8	15	1054	121	91
包粽子视频	10	15	1327	121	75
烫发发型图片	1	15	34	165	220
烫发发型图片	1	176	34	140	105
烫发发型图片	1	307	34	107	105
烫发发型图片	1	404	34	78	105
烫发发型图片	1	472	34	86	105
烫发发型图片	1	180	139	88	105
烫发发型图片	1	267	139	116	105
烫发发型图片	1	382	139	77	105
烫发发型图片	1	458	139	95	105
烫发发型图片	2	15	307	121	75
烫发发型图片	3	15	425	121	91
烫发发型图片	4	15	600	47	91
烫发发型图片	4	62	600	65	91
烫发发型图片	4	127	600	65	91
烫发发型图片	4	192	600	69	91
烫发发型图片	4	261	600	69	91
烫发发型图片	4	330	600	59	91
烫发发型图片	4	389	600	66	91
烫发发型图片	4	455	600	86	91
烫发发型图片	5	15	765	121	75
烫发发型图片	6	15	883	121	75
烫发发型图片	8	15	1105	121	75
烫发发型图片	9	15	1228	121	75
烫发发型图片	10	15	1351	121	91
中央12台普法栏目剧	1	25	44	78	78
中央12台普法栏目剧	2	15	270	121	75
中央12台普法栏目剧	3	15	393	121	75
中央12台普法栏目剧	4	15	516	121	91
中央12台普法栏目剧	4	153	516	121	91
中央12台普法栏目剧	4	291	516	121	91
中央12台普法栏目剧	5	15	740	121	91
中央12台普法栏目剧	9	15	1175	121	75
中央12台普法栏目剧	10	15	1298	121	75
秋葵图片	1	10	34	153	102
秋葵图片	1	153	34	75	102
秋葵图片	1	218	34	139	102
秋葵图片	1	347	34	145	102
秋葵图片	1	482	34	76	102
秋葵图片	2	15	199	121	75
秋葵图片	3	15	322	121	75
秋葵图片	4	15	465	121	91
秋葵图片	5	15	599	121	75
秋葵图片	6	15	717	121	75
秋葵图片	7	15	840	121	75
秋葵图片	9	15	1062	121	75
秋葵图片	10	15	1185	121	75
公务员照片处理软件	1	15	34	121	75
公务员照片处理软件	2	15	157	121	75
公务员照片处理软件	4	15	464	121	75
公务员照片处理软件	5	25	597	121	92
公务员照片处理软件	5	157	597	121	92
公务员照片处理软件	5	289	597	121	92
公务员照片处理软件	5	421	597	121	92
公务员照片处理软件	6	15	844	121	91
公务员照片处理软件	8	15	1077	121	75
公务员照片处理软件	10	15	1299	121	91
本田pilot	1	15	34	121	75
本田pilot	2	15	157	121	91
本田pilot	3	25	312	121	81
本田pilot	5	15	560	121	91
本田pilot	6	15	744	105	91
本田pilot	6	120	744	106	91
本田pilot	6	226	744	106	91
本田pilot	6	332	744	106	91
本田pilot	6	438	744	106	91
本田pilot	7	15	909	121	91
本田pilot	7	153	909	121	91
本田pilot	7	291	909	121	91
本田pilot	7	429	909	121	91
本田pilot	8	15	1113	121	75
本田pilot	9	6	1261	150	100
本田pilot	9	136	1261	177	100
本田pilot	9	294	1261	150	100
本田pilot	9	427	1261	133	100
本田pilot	10	15	1429	121	75
刘翔的评价	2	15	213	121	75
刘翔的评价	6	15	633	121	75
刘翔的评价	7	15	756	121	75
QQ浏览器联营活动	1	15	34	121	75
QQ浏览器联营活动	2	15	157	121	75
QQ浏览器联营活动	3	15	322	168	91
QQ浏览器联营活动	3	183	322	88	91
QQ浏览器联营活动	3	271	322	117	91
QQ浏览器联营活动	3	388	322	158	91
QQ浏览器联营活动	5	15	586	121	75
QQ浏览器联营活动	6	15	709	121	75
QQ浏览器联营活动	9	15	1030	121	75
QQ浏览器联营活动	10	15	1153	121	75
怎样做微商	1	25	44	121	92
怎样做微商	1	157	44	121	92
怎样做微商	1	289	44	121	92
怎样做微商	1	421	44	121	92
怎样做微商	3	15	412	121	75
怎样做微商	4	15	535	121	75
怎样做微商	10	15	1237	121	75
斗罗大陆txt全集下载+完整版	2	15	173	121	91
斗罗大陆txt全集下载+完整版	5	15	520	121	75
斗罗大陆txt全集下载+完整版	6	15	644	121	75
修罗老鬼终结6	3	15	232	121	75
修罗老鬼终结6	4	15	357	121	75
修罗老鬼终结6	5	15	480	121	91
修罗老鬼终结6	7	15	713	121	75
修罗老鬼终结6	9	15	935	121	75
修罗老鬼终结6	10	15	1058	121	91
战狼电视剧全集吴京	1	15	34	121	75
战狼电视剧全集吴京	3	15	260	121	75
战狼电视剧全集吴京	5	15	522	121	75
战狼电视剧全集吴京	6	15	645	121	91
战狼电视剧全集吴京	6	153	645	121	91
战狼电视剧全集吴京	6	291	645	121	91
战狼电视剧全集吴京	6	429	645	121	91
战狼电视剧全集吴京	7	15	869	121	91
战狼电视剧全集吴京	8	15	1003	121	75
战狼电视剧全集吴京	9	15	1126	121	75
战狼电视剧全集吴京	10	15	1249	121	75
精深轮回升级攻略	2	15	133	121	75
精深轮回升级攻略	4	15	377	121	75
精深轮回升级攻略	5	15	502	121	75
精深轮回升级攻略	6	15	625	121	75
精深轮回升级攻略	9	15	946	121	75
奥迪q7报价及图片	1	15	32	121	91
奥迪q7报价及图片	2	15	386	121	75
奥迪q7报价及图片	3	11	509	137	102
奥迪q7报价及图片	3	138	509	152	102
奥迪q7报价及图片	3	280	509	141	102
奥迪q7报价及图片	3	411	509	147	102
奥迪q7报价及图片	4	15	674	121	75
奥迪q7报价及图片	5	15	818	121	75
奥迪q7报价及图片	6	15	941	121	75
奥迪q7报价及图片	7	15	1064	121	75
奥迪q7报价及图片	10	15	1389	121	75
傻娘电视剧全集	1	15	34	121	91
傻娘电视剧全集	1	153	34	121	91
傻娘电视剧全集	1	291	34	121	91
傻娘电视剧全集	1	429	34	121	91
傻娘电视剧全集	2	15	258	121	75
傻娘电视剧全集	4	15	475	121	75
傻娘电视剧全集	6	15	697	121	75
游子阾	2	15	173	121	91
游子阾	7	14	772	143	143
婴幼儿毛衣编织	1	15	34	220	210
婴幼儿毛衣编织	1	232	34	166	105
婴幼儿毛衣编织	1	392	34	164	105
婴幼儿毛衣编织	1	234	139	135	105
婴幼儿毛衣编织	1	365	139	190	105
婴幼儿毛衣编织	3	15	423	121	75
婴幼儿毛衣编织	4	25	586	121	92
婴幼儿毛衣编织	4	157	586	121	92
婴幼儿毛衣编织	4	289	586	121	92
婴幼儿毛衣编织	4	421	586	121	92
婴幼儿毛衣编织	5	15	792	121	75
婴幼儿毛衣编织	6	15	915	121	91
婴幼儿毛衣编织	7	15	1049	121	91
婴幼儿毛衣编织	8	15	1192	121	75
婴幼儿毛衣编织	9	15	1317	121	91
婴幼儿毛衣编织	10	15	1511	121	91
未来的家乡作文	2	15	155	121	75
2013年广东高考历史卷	9	15	909	121	75
圣经英文朗读带字幕	2	15	193	121	75
圣经英文朗读带字幕	3	15	316	121	75
圣经英文朗读带字幕	4	15	439	121	75
圣经英文朗读带字幕	10	15	1058	121	75
连云港日报电子版	3	15	232	121	75
海苔亿万富翁	1	15	34	121	140
海苔亿万富翁	2	15	217	121	161
海苔亿万富翁	5	15	698	121	75
海苔亿万富翁	7	15	940	121	75
海苔亿万富翁	8	15	1063	121	75
海苔亿万富翁	9	15	1186	121	75
海苔亿万富翁	10	15	1350	60	91
海苔亿万富翁	10	75	1350	157	91
海苔亿万富翁	10	232	1350	157	91
海苔亿万富翁	10	389	1350	157	91
苹果手机7代图片	1	10	34	157	90
苹果手机7代图片	1	158	34	157	90
苹果手机7代图片	1	306	34	135	90
苹果手机7代图片	1	432	34	125	90
苹果手机7代图片	2	15	228	132	91
苹果手机7代图片	2	147	228	133	91
苹果手机7代图片	2	280	228	133	91
苹果手机7代图片	2	413	228	133	91
苹果手机7代图片	3	15	393	121	75
苹果手机7代图片	4	15	516	121	75
苹果手机7代图片	5	15	639	121	75
苹果手机7代图片	6	15	762	121	75
苹果手机7代图片	7	15	886	121	75
苹果手机7代图片	8	15	1009	121	75
苹果手机7代图片	9	15	1133	121	75
苹果手机7代图片	10	25	1277	121	81
新加坡大学排名	1	15	34	121	75
新加坡大学排名	2	15	157	121	75
新加坡大学排名	3	15	280	121	91
新加坡大学排名	7	15	783	121	75
新加坡大学排名	8	25	927	121	81
新加坡大学排名	9	15	1051	121	91
泰国电视剧排行榜	1	25	146	121	161
泰国电视剧排行榜	1	157	146	121	161
泰国电视剧排行榜	1	289	146	121	161
泰国电视剧排行榜	1	421	146	121	161
泰国电视剧排行榜	1	25	362	121	161
