query	baidu_max_title_char_length_first_screen	baidu_max_title_word_length_first_screen	baidu_max_title_matches_fraction_with_query_first_screen	baidu_avg_title_char_length_first_screen	baidu_avg_title_word_length_first_screen	baidu_avg_title_matches_fraction_with_query_first_screen	baidu_max_snippet_char_length_first_screen	baidu_max_snippet_word_length_first_screen	baidu_max_snippet_matches_fraction_with_query_first_screen	baidu_avg_snippet_char_length_first_screen	baidu_avg_snippet_word_length_first_screen	baidu_avg_snippet_matches_fraction_with_query_first_screen	baidu_max_title_char_length_other_screens	baidu_max_title_word_length_other_screens	baidu_max_title_matches_fraction_with_query_other_screens	baidu_avg_title_char_length_other_screens	baidu_avg_title_word_length_other_screens	baidu_avg_title_matches_fraction_with_query_other_screens	baidu_max_snippet_char_length_other_screens	baidu_max_snippet_word_length_other_screens	baidu_max_snippet_matches_fraction_with_query_other_screens	baidu_avg_snippet_char_length_other_screens	baidu_avg_snippet_word_length_other_screens	baidu_avg_snippet_matches_fraction_with_query_other_screens	sogou_max_title_char_length_first_screen	sogou_max_title_word_length_first_screen	sogou_max_title_matches_fraction_with_query_first_screen	sogou_avg_title_char_length_first_screen	sogou_avg_title_word_length_first_screen	sogou_avg_title_matches_fraction_with_query_first_screen	sogou_max_snippet_char_length_first_screen	sogou_max_snippet_word_length_first_screen	sogou_max_snippet_matches_fraction_with_query_first_screen	sogou_avg_snippet_char_length_first_screen	sogou_avg_snippet_word_length_first_screen	sogou_avg_snippet_matches_fraction_with_query_first_screen	sogou_max_title_char_length_other_screens	sogou_max_title_word_length_other_screens	sogou_max_title_matches_fraction_with_query_other_screens	sogou_avg_title_char_length_other_screens	sogou_avg_title_word_length_other_screens	sogou_avg_title_matches_fraction_with_query_other_screens	sogou_max_snippet_char_length_other_screens	sogou_max_snippet_word_length_other_screens	sogou_max_snippet_matches_fraction_with_query_other_screens	sogou_avg_snippet_char_length_other_screens	sogou_avg_snippet_word_length_other_screens	sogou_avg_snippet_matches_fraction_with_query_other_screens	delta_max_title_char_length_first_screen	delta_max_title_word_length_first_screen	delta_max_title_matches_fraction_with_query_first_screen	delta_avg_title_char_length_first_screen	delta_avg_title_word_length_first_screen	delta_avg_title_matches_fraction_with_query_first_screen	delta_max_snippet_char_length_first_screen	delta_max_snippet_word_length_first_screen	delta_max_snippet_matches_fraction_with_query_first_screen	delta_avg_snippet_char_length_first_screen	delta_avg_snippet_word_length_first_screen	delta_avg_snippet_matches_fraction_with_query_first_screen	delta_max_title_char_length_other_screens	delta_max_title_word_length_other_screens	delta_max_title_matches_fraction_with_query_other_screens	delta_avg_title_char_length_other_screens	delta_avg_title_word_length_other_screens	delta_avg_title_matches_fraction_with_query_other_screens	delta_max_snippet_char_length_other_screens	delta_max_snippet_word_length_other_screens	delta_max_snippet_matches_fraction_with_query_other_screens	delta_avg_snippet_char_length_other_screens	delta_avg_snippet_word_length_other_screens	delta_avg_snippet_matches_fraction_with_query_other_screens	
幼儿园春季育儿知识	62	13	1.0	44.0	8.0	0.599145299145	253	58	0.166666666667	230.0	52.2	0.097598241205	93	17	0.6	46.0	8.8	0.423361344538	229	53	0.111111111111	222.8	49.4	0.0814671346763	90	16	1.0	56.5	9.75	0.714743589744	230	45	0.0444444444444	57.5	11.25	0.0111111111111	94	19	0.416666666667	59.0	11.8333333333	0.283289010611	635	118	0.21186440678	145.5	27.5	0.0424029330448	-28	-3	0.0	-12.5	-1.75	-0.115598290598	23	13	0.122222222222	172.5	40.95	0.0864871300939	-1	-2	0.183333333333	-13.0	-3.03333333333	0.140072333927	-406	-65	-0.100753295669	77.3	21.9	0.0390642016315	
winxp+ghost+下载	83	18	0.166666666667	67.2	13.8	0.141625041625	217	52	0.116279069767	198.2	40.8	0.0735221242198	78	22	0.25	72.6	15.4	0.136013986014	199	50	0.189189189189	165.0	34.8	0.0761422262599	81	20	0.454545454545	57.4	14.0	0.266042780749	221	49	0.139534883721	86.2	18.4	0.0401518747034	80	19	0.5	69.6	15.4	0.254645663934	194	39	0.153846153846	74.4	15.2	0.0361746361746	2	-2	-0.287878787879	9.8	-0.2	-0.124417739124	-4	3	-0.0232558139535	112.0	22.4	0.0333702495164	-2	3	-0.25	3.0	0.0	-0.11863167792	5	11	0.035343035343	90.6	19.6	0.0399675900852	
黄河是怎样变化的主要内容	72	15	0.7	39.3333333333	8.33333333333	0.366666666667	228	49	0.408163265306	126.666666667	27.6666666667	0.19487795118	93	22	0.583333333333	65.2857142857	14.2857142857	0.474659560794	228	52	0.291666666667	178.0	40.8571428571	0.149356444919	76	16	0.777777777778	65.0	13.5	0.510962301587	222	45	0.451612903226	96.75	19.0	0.179569892473	92	20	0.7	56.1666666667	11.6666666667	0.567803030303	239	49	0.1875	119.166666667	23.0	0.0591245644599	-4	-1	-0.0777777777778	-25.6666666667	-5.16666666667	-0.144295634921	6	4	-0.0434496379197	29.9166666667	8.66666666667	0.0153080587074	1	2	-0.116666666667	9.11904761905	2.61904761905	-0.093143469509	-11	3	0.104166666667	58.8333333333	17.8571428571	0.0902318804592	
简单科学小发明小制作	92	18	0.5	80.75	15.0	0.298015873016	295	61	0.204545454545	244.5	49.25	0.106909706473	91	20	0.6	72.3333333333	13.5	0.387139249639	237	54	0.447368421053	214.666666667	44.3333333333	0.19112210572	93	19	0.473684210526	85.6	15.6	0.324988942946	0	0	0	0.0	0.0	0.0	47	10	0.571428571429	33.4	6.6	0.368888888889	549	122	0.0655737704918	157.6	34.6	0.0248794599807	-1	-1	0.0263157894737	-4.85	-0.6	-0.0269730699297	295	61	0.204545454545	244.5	49.25	0.106909706473	44	10	0.0285714285714	38.9333333333	6.9	0.0182503607504	-312	-68	0.381794650561	57.0666666667	9.73333333333	0.16624264574	
花的种类大全图鉴图片	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	90	21	0.833333333333	68.7777777778	14.5555555556	0.433855881534	240	53	0.260869565217	189.0	42.3333333333	0.117368310501	90	19	0.571428571429	63.6	13.0	0.398496240602	235	48	0.1875	47.0	9.6	0.0375	93	21	0.47619047619	71.6	15.6	0.34746031746	240	49	0.30612244898	48.0	9.8	0.0612244897959	-90	-19	-0.571428571429	-63.6	-13.0	-0.398496240602	-235	-48	-0.1875	-47.0	-9.6	-0.0375	-3	0	0.357142857143	-2.82222222222	-1.04444444444	0.0863955640736	0	4	-0.0452528837622	141.0	32.5333333333	0.0561438207054	
新疆舞蹈视频大全	78	17	0.555555555556	63.5	13.25	0.412201054664	225	57	0.142857142857	117.75	32.0	0.0633560645801	90	23	0.571428571429	69.5	15.1666666667	0.375874789275	208	41	0.285714285714	101.5	24.0	0.181484724316	85	20	0.555555555556	56.25	12.25	0.443055555556	219	45	0.311111111111	54.75	11.25	0.0777777777778	95	24	0.642857142857	79.0	17.3333333333	0.385574821716	0	0	0	0.0	0.0	0.0	-7	-3	0.0	7.25	1.0	-0.0308545008913	6	12	-0.168253968254	63.0	20.75	-0.0144217131977	-5	-1	-0.0714285714286	-9.5	-2.16666666667	-0.00970003244115	208	41	0.285714285714	101.5	24.0	0.181484724316	
倾世皇妃	57	11	0.5	39.3333333333	8.0	0.301346801347	456	95	0.130434782609	337.0	70.6666666667	0.0669030199504	93	21	0.333333333333	59.0	14.0	0.167329495901	273	57	0.0454545454545	160.571428571	35.0	0.0244447285465	67	16	0.285714285714	48.3333333333	10.6666666667	0.252645502646	0	0	0	0.0	0.0	0.0	90	20	0.333333333333	49.5	11.5	0.133333333333	667	150	0.0866666666667	302.25	63.25	0.0216666666667	-10	-5	0.214285714286	-9.0	-2.66666666667	0.0487012987013	456	95	0.130434782609	337.0	70.6666666667	0.0669030199504	3	1	0.0	9.5	2.5	0.0339961625676	-394	-93	-0.0412121212121	-141.678571429	-28.25	0.00277806187978	
全国劳动模范先进事迹	61	13	0.4	50.0	8.33333333333	0.257875457875	224	44	0.0512820512821	148.0	27.6666666667	0.0322455322455	81	12	0.4	50.0	7.28571428571	0.209523809524	226	50	0.0869565217391	219.714285714	44.5714285714	0.042360314971	65	12	0.666666666667	48.0	7.5	0.229166666667	238	44	0.0731707317073	118.25	21.25	0.0353381374723	59	8	0.4	34.8333333333	4.66666666667	0.180952380952	832	140	0.164285714286	254.833333333	44.5	0.0469834817396	-4	1	-0.266666666667	2.0	0.833333333333	0.0287087912088	-14	0	-0.0218886804253	29.75	6.41666666667	-0.00309260522675	22	4	0.0	15.1666666667	2.61904761905	0.0285714285714	-606	-90	-0.0773291925466	-35.119047619	0.0714285714286	-0.00462316676854	
qq空间电影	66	21	0.333333333333	48.5	12.5	0.265476190476	196	50	0.18	101.0	26.5	0.0616666666667	65	16	0.5	46.0	11.0	0.281666666667	225	52	0.230769230769	212.4	48.8	0.123428071786	82	20	0.666666666667	46.0	10.0	0.424047619048	224	46	0.217391304348	124.2	26.0	0.11384863124	82	22	0.333333333333	48.0	11.4	0.149177489177	694	155	0.109677419355	138.8	31.0	0.021935483871	-16	1	-0.333333333333	2.5	2.5	-0.158571428571	-28	4	-0.0373913043478	-23.2	0.5	-0.0521819645733	-17	-6	0.166666666667	-2.0	-0.4	0.132489177489	-469	-103	0.121091811414	73.6	17.8	0.101492587915	
我的纪录片	49	11	0.6	37.75	8.25	0.425324675325	266	67	0.260869565217	175.0	39.0	0.141145888354	86	22	0.315789473684	70.8333333333	15.5	0.232670657516	187	40	0.333333333333	111.666666667	27.6666666667	0.132150112297	86	18	0.428571428571	53.0	11.5	0.291991341991	0	0	0	0.0	0.0	0.0	83	18	1.0	32.0	6.83333333333	0.435317460317	422	101	0.25	109.5	24.8333333333	0.0779702970297	-37	-7	0.171428571429	-15.25	-3.25	0.133333333333	266	67	0.260869565217	175.0	39.0	0.141145888354	3	4	-0.684210526316	38.8333333333	8.66666666667	-0.202646802802	-235	-61	0.0833333333333	2.16666666667	2.83333333333	0.0541798152675	
ysl口红57号	88	19	0.272727272727	67.75	14.75	0.158160552897	259	59	0.163265306122	224.75	53.25	0.105947297255	92	22	0.333333333333	65.0	15.1666666667	0.165845704004	263	62	0.0983606557377	198.833333333	48.1666666667	0.0480758675395	78	23	0.347826086957	67.5	17.0	0.310276679842	820	175	0.188571428571	410.0	87.5	0.0942857142857	90	20	0.25	64.4285714286	13.5714285714	0.149845987346	0	0	0	0.0	0.0	0.0	10	-4	-0.0750988142292	0.25	-2.25	-0.152116126945	-561	-116	-0.025306122449	-185.25	-34.25	0.0116615829691	2	2	0.0833333333333	0.571428571429	1.59523809524	0.0159997166576	263	62	0.0983606557377	198.833333333	48.1666666667	0.0480758675395	
坐庄+迅雷高清	83	18	0.333333333333	72.0	14.8	0.21938034188	252	62	0.146341463415	221.6	48.4	0.0730652971022	89	24	0.285714285714	73.2	16.8	0.207783882784	224	50	0.133333333333	208.8	44.0	0.0908664343786	88	17	0.333333333333	63.6	12.8	0.244817927171	233	42	0.0714285714286	55.6	10.0	0.0142857142857	90	22	0.25	76.0	16.4	0.141526806527	227	45	0.0888888888889	88.8	18.0	0.0222222222222	-5	1	0.0	8.4	2.0	-0.0254375852905	19	20	0.0749128919861	166.0	38.4	0.0587795828165	-1	2	0.0357142857143	-2.8	0.4	0.0662570762571	-3	5	0.0444444444444	120.0	26.0	0.0686442121564	
怎样看股票走势图	43	9	0.571428571429	34.75	7.0	0.253968253968	228	53	0.191489361702	167.25	36.0	0.0705996131528	76	17	0.538461538462	59.6666666667	12.6666666667	0.311775234569	227	54	0.115384615385	182.666666667	45.1666666667	0.0642498006808	65	14	0.5	42.75	8.25	0.220238095238	219	41	0	54.75	10.25	0.0	31	6	0.75	23.8333333333	4.33333333333	0.491666666667	803	163	0.190476190476	173.333333333	34.1666666667	0.0521959294965	-22	-5	0.0714285714286	-8.0	-1.25	0.0337301587302	9	12	0.191489361702	112.5	25.75	0.0705996131528	45	11	-0.211538461538	35.8333333333	8.33333333333	-0.179891432097	-576	-109	-0.0750915750916	9.33333333333	11.0	0.0120538711842	
吸鱼机	62	14	0.2	47.0	9.5	0.0991071428571	248	60	0.04	118.75	27.5	0.0141666666667	80	14	0.272727272727	70.3333333333	12.8333333333	0.123751248751	240	60	0.125	218.833333333	45.6666666667	0.0385487528345	80	19	0.333333333333	53.4	10.8	0.208245614035	237	43	0.175	89.6	16.6	0.035	94	17	0.333333333333	75.75	13.0	0.232654600302	240	45	0.1	119.25	21.25	0.0361111111111	-18	-5	-0.133333333333	-6.4	-1.3	-0.109138471178	11	17	-0.135	29.15	10.9	-0.0208333333333	-14	-3	-0.0606060606061	-5.41666666667	-0.166666666667	-0.10890335155	0	15	0.025	99.5833333333	24.4166666667	0.00243764172336	
粉宝乐园	44	9	0.5	31.5	6.5	0.361111111111	473	111	0.0540540540541	464.0	103.5	0.0478603603604	89	21	1.0	45.375	10.25	0.358677637722	224	48	0.229166666667	146.0	31.5	0.0890377706234	61	14	0.5	33.0	7.33333333333	0.380952380952	250	47	0.276595744681	83.3333333333	15.6666666667	0.0921985815603	72	17	0.285714285714	47.0	10.6666666667	0.189939309057	600	126	0.209302325581	154.833333333	31.5	0.0854128214593	-17	-5	0.0	-1.5	-0.833333333333	-0.0198412698413	223	64	-0.222541690627	380.666666667	87.8333333333	-0.0443382211999	17	4	0.714285714286	-1.625	-0.416666666667	0.168738328665	-376	-78	0.0198643410853	-8.83333333333	0.0	0.00362494916403	
冯辉轮滑视频	76	19	0.5	61.25	13.5	0.29298245614	230	57	0.107142857143	120.25	32.0	0.0457575625109	78	20	0.357142857143	69.1666666667	15.5	0.188888888889	265	59	0.378378378378	108.666666667	27.1666666667	0.0951169319813	91	19	0.428571428571	68.25	14.0	0.226738721805	217	49	0.183673469388	54.25	12.25	0.0459183673469	88	20	0.5	63.3333333333	13.1666666667	0.27619047619	735	151	0.158940397351	122.5	25.1666666667	0.0264900662252	-15	0	0.0714285714286	-7.0	-0.5	0.0662437343358	13	8	-0.0765306122449	66.0	19.75	-0.00016080483601	-10	0	-0.142857142857	5.83333333333	2.33333333333	-0.0873015873016	-470	-92	0.219437981027	-13.8333333333	2.0	0.0686268657562	
死亡循环2txt下载	89	23	0.529411764706	69.2	16.8	0.308053225547	230	55	0.229166666667	199.6	48.2	0.109780002295	90	21	0.4	64.8	14.6	0.251688311688	225	58	0.140350877193	207.2	53.0	0.0879026483225	94	23	0.25	81.8	19.0	0.189723320158	240	53	0.188679245283	95.6	21.0	0.0454281567489	91	21	0.272727272727	82.0	18.8	0.179783549784	230	53	0.0943396226415	128.0	30.2	0.0473679245283	-5	0	0.279411764706	-12.6	-2.2	0.118329905389	-10	2	0.0404874213836	104.0	27.2	0.0643518455463	-1	0	0.127272727273	-17.2	-4.2	0.0719047619048	-5	5	0.0460112545515	79.2	22.8	0.0405347237942	
黄遂柱	72	12	0.333333333333	49.2	8.6	0.150086580087	229	46	0.111111111111	176.0	34.8	0.0362437079828	90	14	0.333333333333	53.0	8.8	0.213095238095	227	49	0.0681818181818	213.0	43.2	0.0372957074339	72	12	0.333333333333	49.6666666667	8.5	0.161056998557	239	43	0.119047619048	117.166666667	21.3333333333	0.0353451458103	68	12	0.111111111111	41.5	7.75	0.0736111111111	491	92	0.054347826087	181.25	35.0	0.0240036231884	0	0	0.0	-0.466666666667	0.1	-0.0109704184704	-10	3	-0.00793650793651	58.8333333333	13.4666666667	0.000898562172576	22	2	0.222222222222	11.5	1.05	0.139484126984	-264	-43	0.0138339920949	31.75	8.2	0.0132920842454	
折纸玫瑰视频	83	16	0.5	66.25	12.5	0.338392857143	311	83	0.0963855421687	162.75	41.0	0.0561044717955	83	18	0.375	68.6666666667	14.5	0.269693732194	222	46	0.125	110.666666667	29.6666666667	0.0811552577857	77	16	0.428571428571	55.6666666667	11.0	0.26369047619	0	0	0	0.0	0.0	0.0	91	17	0.375	55.8571428571	11.4285714286	0.279554129344	605	124	0.185483870968	86.4285714286	17.7142857143	0.0264976958525	6	0	0.0714285714286	10.5833333333	1.5	0.0747023809524	311	83	0.0963855421687	162.75	41.0	0.0561044717955	-8	1	0.0	12.8095238095	3.07142857143	-0.00986039715031	-383	-78	-0.0604838709677	24.2380952381	11.9523809524	0.0546575619332	
莽荒纪txt免费下载	81	18	0.6	61.6	12.4	0.383919413919	243	57	0.0909090909091	218.2	52.0	0.0443806170658	81	15	0.428571428571	63.2	12.8	0.313113553114	304	68	0.185185185185	221.8	50.8	0.104804961228	81	16	0.6	53.2	10.4	0.356388888889	234	51	0.19512195122	92.2	18.4	0.0507890961263	72	14	0.428571428571	67.6	12.8	0.361318681319	212	46	0.119047619048	81.8	17.6	0.0368530020704	0	2	0.0	8.4	2.0	0.0275305250305	9	6	-0.10421286031	126.0	33.6	-0.00640847906043	9	1	0.0	-4.4	0.0	-0.0482051282051	92	22	0.0661375661376	140.0	33.2	0.0679519591576	
退伍日记下载	79	18	0.277777777778	57.8	13.2	0.250101010101	226	53	0.282051282051	198.0	44.8	0.177568940493	90	21	0.25	80.0	16.8	0.182380952381	236	55	0.0952380952381	207.8	45.4	0.0744682707473	96	22	0.333333333333	73.5	16.0	0.251683501684	219	45	0.282051282051	127.333333333	25.3333333333	0.13127983128	96	22	0.166666666667	76.5	16.25	0.130633255633	227	53	0.195652173913	112.75	24.75	0.0630639868745	-17	-4	-0.0555555555556	-15.7	-2.8	-0.00158249158249	7	8	0.0	70.6666666667	19.4666666667	0.0462891092136	-6	-1	0.0833333333333	3.5	0.55	0.0517476967477	9	2	-0.100414078675	95.05	20.65	0.0114042838729	
名师工作室代表发言稿	65	11	0.714285714286	48.4	7.6	0.544155844156	226	51	0.222222222222	224.6	48.0	0.148634138927	82	17	0.428571428571	57.2	10.4	0.312119514472	246	53	0.244444444444	225.2	49.0	0.123106181031	71	13	0.714285714286	55.6	9.6	0.453226773227	237	48	0.125	47.4	9.6	0.025	89	15	0.4	64.0	11.0	0.355	220	45	0.0888888888889	44.0	9.0	0.0177777777778	-6	-2	0.0	-7.2	-2.0	0.0909290709291	-11	3	0.0972222222222	177.2	38.4	0.123634138927	-7	2	0.0285714285714	-6.8	-0.6	-0.0428804855275	26	8	0.155555555556	181.2	40.0	0.105328403253	
玫瑰酱的做法	33	7	0.571428571429	32.0	7.0	0.571428571429	0	0	0	0.0	0.0	0.0	92	22	0.545454545455	73.875	16.75	0.426217532468	378	85	0.263157894737	244.375	56.5	0.186643021053	95	22	0.666666666667	62.0	14.25	0.536796536797	711	155	0.0838709677419	177.75	38.75	0.0209677419355	95	22	0.5	61.0	14.1666666667	0.37703962704	638	151	0.238410596026	106.333333333	25.1666666667	0.0397350993377	-62	-15	-0.0952380952381	-30.0	-7.25	0.034632034632	-711	-155	-0.0838709677419	-177.75	-38.75	-0.0209677419355	-3	0	0.0454545454545	12.875	2.58333333333	0.0491779054279	-260	-66	0.0247472987104	138.041666667	31.3333333333	0.146907921715	
蛮荒囚徒	78	19	0.285714285714	46.4	10.8	0.211528822055	212	53	0.0869565217391	190.4	45.8	0.0571352637671	85	17	0.5	60.4	12.0	0.340392156863	308	71	0.170212765957	224.8	51.2	0.0929147472194	88	21	0.5	53.0	12.1666666667	0.264133089133	240	61	0.0444444444444	195.0	43.5	0.0227049124005	59	11	0.363636363636	39.75	8.5	0.30303030303	0	0	0	0.0	0.0	0.0	-10	-2	-0.214285714286	-6.6	-1.36666666667	-0.052604267078	-28	-8	0.0425120772947	-4.6	2.3	0.0344303513666	26	6	0.136363636364	20.65	3.5	0.0373618538324	308	71	0.170212765957	224.8	51.2	0.0929147472194	
单机破解游戏下载大全中文版下载	93	14	0.571428571429	80.6	11.8	0.369926739927	235	42	0.230769230769	183.2	31.6	0.197965440357	90	16	0.714285714286	86.2	14.2	0.550162337662	234	43	0.382352941176	225.4	39.6	0.235994397759	95	16	0.642857142857	86.5	13.3333333333	0.393093711844	150	26	0.192307692308	25.0	4.33333333333	0.0320512820513	87	14	0.642857142857	77.75	11.25	0.497077922078	0	0	0	0.0	0.0	0.0	-2	-2	-0.0714285714286	-5.9	-1.53333333333	-0.023166971917	85	16	0.0384615384615	158.2	27.2666666667	0.165914158305	3	2	0.0714285714286	8.45	2.95	0.0530844155844	234	43	0.382352941176	225.4	39.6	0.235994397759	
360分区助手	81	19	0.375	63.0	13.75	0.313322368421	220	46	0.217391304348	118.25	27.5	0.0829192546584	89	20	0.333333333333	79.0	16.3333333333	0.250326797386	228	56	0.217391304348	200.666666667	44.6666666667	0.139500991494	84	19	0.333333333333	63.0	13.3333333333	0.247076023392	544	120	0.173913043478	165.166666667	36.0	0.0514855072464	84	20	0.3	68.0	14.75	0.202631578947	0	0	0	0.0	0.0	0.0	-3	0	0.0416666666667	0.0	0.416666666667	0.0662463450292	-324	-74	0.0434782608696	-46.9166666667	-8.5	0.031433747412	5	0	0.0333333333333	11.0	1.58333333333	0.0476952184383	228	56	0.217391304348	200.666666667	44.6666666667	0.139500991494	
生死狙击等待udp连接	80	17	0.555555555556	65.0	13.8	0.3546761735	214	48	0.318181818182	177.4	40.8	0.159314898208	88	19	0.4	69.2	15.2	0.258839406208	207	52	0.136363636364	186.2	44.0	0.0945268353937	86	19	0.692307692308	75.5	15.5	0.495092900521	231	50	0.285714285714	114.0	24.75	0.0964285714286	93	19	0.375	76.8333333333	16.0	0.249695419103	57	12	0.333333333333	9.5	2.0	0.0555555555556	-6	-2	-0.136752136752	-10.5	-1.7	-0.140416727021	-17	-2	0.0324675324675	63.4	16.05	0.0628863267795	-5	0	0.025	-7.63333333333	-0.8	0.00914398710451	150	40	-0.19696969697	176.7	42.0	0.0389712798382	
英雄联盟阿卡利神秘商店2015	89	19	0.416666666667	67.0	14.6	0.296650717703	243	58	0.272727272727	176.4	42.8	0.177492698872	86	20	0.352941176471	82.8	17.8	0.262569659443	228	57	0.26	214.2	52.4	0.140626525988	93	22	0.363636363636	82.0	18.1666666667	0.266502746766	232	52	0.108695652174	115.5	24.1666666667	0.0483259802177	94	22	0.4375	85.5	19.5	0.330980149237	0	0	0	0.0	0.0	0.0	-4	-3	0.0530303030303	-15.0	-3.56666666667	0.0301479709374	11	6	0.164031620553	60.9	18.6333333333	0.129166718654	-8	-2	-0.0845588235294	-2.7	-1.7	-0.068410489794	228	57	0.26	214.2	52.4	0.140626525988	
小学形声字儿歌	53	12	0.5	36.3333333333	7.83333333333	0.328451178451	228	55	0.109090909091	207.5	50.5	0.0684151979241	83	17	0.428571428571	45.75	8.25	0.343172268908	222	53	0.0975609756098	192.0	45.0	0.0649848694027	61	14	0.5	45.2	9.8	0.222380952381	234	48	0	46.8	9.6	0.0	81	17	0.142857142857	63.8	13.6	0.104609638727	239	51	0.08	93.4	20.2	0.0238431372549	-8	-2	0.0	-8.86666666667	-1.96666666667	0.10607022607	-6	7	0.109090909091	160.7	40.9	0.0684151979241	2	0	0.285714285714	-18.05	-5.35	0.23856263018	-17	2	0.0175609756098	98.6	24.8	0.0411417321478	
牌九游戏大厅	89	20	0.555555555556	61.3333333333	12.3333333333	0.349344174344	225	57	0.111111111111	185.0	43.6666666667	0.0742402091086	77	18	0.583333333333	61.25	13.25	0.342628205128	208	54	0.12962962963	190.0	46.5	0.0674617552335	94	20	0.470588235294	66.0	14.2	0.310869783811	240	50	0.185185185185	91.2	18.0	0.0838062678063	83	17	0.5	61.4	12.0	0.322412358883	237	60	0.115384615385	94.4	22.4	0.0330769230769	-5	0	0.0849673202614	-4.66666666667	-1.86666666667	0.0384743905332	-15	7	-0.0740740740741	93.8	25.6666666667	-0.00956605869764	-6	1	0.0833333333333	-0.15	1.25	0.0202158462453	-29	-6	0.014245014245	95.6	24.1	0.0343848321566	
生化危机5免费高清	87	15	0.333333333333	63.2	12.2	0.291538461538	233	55	0.155555555556	190.2	41.4	0.0718944766817	85	18	0.4	62.0	13.2	0.275555555556	418	92	0.2	203.6	44.0	0.0945454545455	56	12	0.4	33.75	7.0	0.245833333333	761	166	0.156626506024	247.75	53.5	0.0495732931727	76	16	1.0	52.2	10.6	0.399562937063	0	0	0	0.0	0.0	0.0	31	3	-0.0666666666667	29.45	5.2	0.0457051282051	-528	-111	-0.00107095046854	-57.55	-12.1	0.022321183509	9	2	-0.6	9.8	2.6	-0.124007381507	418	92	0.2	203.6	44.0	0.0945454545455	
帮助小白兔过河200字	80	14	0.571428571429	56.3333333333	11.0	0.491961741962	226	55	0.318181818182	208.166666667	48.1666666667	0.199210263007	89	17	0.666666666667	63.5	11.5	0.448529411765	227	58	0.204545454545	210.0	50.75	0.135665135357	65	13	0.555555555556	46.6666666667	8.83333333333	0.478123728124	240	50	0.166666666667	155.166666667	31.8333333333	0.0800010278549	56	11	0.5	46.5	9.0	0.429292929293	240	56	0.125	238.75	51.5	0.0728021978022	15	1	0.015873015873	9.66666666667	2.16666666667	0.013838013838	-14	5	0.151515151515	53.0	16.3333333333	0.119209235153	33	6	0.166666666667	17.0	2.5	0.0192364824718	-13	2	0.0795454545455	-28.75	-0.75	0.0628629375551	
