@relation output

@attribute char_length numeric
@attribute word_length numeric
@attribute baidu_vertical_types_number numeric
@attribute baidu_vertical_results_number numeric
@attribute baidu_vertical_results_area_fraction numeric
@attribute baidu_total_images_number numeric
@attribute baidu_total_images_area_fraction numeric
@attribute baidu_rank_by_type_1 numeric
@attribute baidu_position_y_1 numeric
@attribute baidu_height_1 numeric
@attribute baidu_distance_by_type_1 numeric
@attribute baidu_title_char_length_1 numeric
@attribute baidu_title_word_length_1 numeric
@attribute baidu_title_matches_1 numeric
@attribute baidu_snippet_char_length_1 numeric
@attribute baidu_snippet_word_length_1 numeric
@attribute baidu_snippet_matches_1 numeric
@attribute baidu_vertical_type_1 {forum,encyclopedia,image_text,organic,video,reading,download,others,image,news,experience,gps_map}
@attribute baidu_images_number_1 numeric
@attribute baidu_images_area_fraction_1 numeric
@attribute baidu_is_vertical_1 numeric
@attribute baidu_is_identical_url_1 numeric
@attribute baidu_had_image_1 numeric
@attribute sogou_vertical_types_number numeric
@attribute sogou_vertical_results_number numeric
@attribute sogou_vertical_results_area_fraction numeric
@attribute sogou_total_images_number numeric
@attribute sogou_total_images_area_fraction numeric
@attribute sogou_rank_by_type_1 numeric
@attribute sogou_position_y_1 numeric
@attribute sogou_height_1 numeric
@attribute sogou_distance_by_type_1 numeric
@attribute sogou_title_char_length_1 numeric
@attribute sogou_title_word_length_1 numeric
@attribute sogou_title_matches_1 numeric
@attribute sogou_snippet_char_length_1 numeric
@attribute sogou_snippet_word_length_1 numeric
@attribute sogou_snippet_matches_1 numeric
@attribute sogou_vertical_type_1 {organic,image_text,download,others,video,reading,forum,experience,image,news,encyclopedia,gps_map}
@attribute sogou_images_number_1 numeric
@attribute sogou_images_area_fraction_1 numeric
@attribute sogou_is_vertical_1 numeric
@attribute sogou_is_identical_url_1 numeric
@attribute sogou_had_image_1 numeric
@attribute delta_vertical_types_number numeric
@attribute delta_vertical_results_number numeric
@attribute delta_vertical_results_area_fraction numeric
@attribute delta_total_images_number numeric
@attribute delta_total_images_area_fraction numeric
@attribute delta_position_y_1 numeric
@attribute delta_height_1 numeric
@attribute delta_title_char_length_1 numeric
@attribute delta_title_word_length_1 numeric
@attribute delta_title_matches_1 numeric
@attribute delta_snippet_char_length_1 numeric
@attribute delta_snippet_word_length_1 numeric
@attribute delta_snippet_matches_1 numeric
@attribute delta_images_number_1 numeric
@attribute delta_images_area_fraction_1 numeric
@attribute delta_is_vertical_1 numeric
@attribute delta_is_identical_url_1 numeric
@attribute delta_had_image_1 numeric
@attribute preference {different,tie}

@data
12,2,6,10,1,6,0.093244,1,5,129,0,19,4,2,267,52,2,encyclopedia,1,0.158655,1,0,1,5,8,0.896445,4,0.092084,1,5,47,0,20,4,1,0,0,0,organic,0,0,0,0,0,1,2,0.103555,2,0.001161,0,82,-1,0,1,267,52,2,1,0.158655,1,0,1,different
24,2,4,4,0.506292,3,0.053777,1,5,129,0,31,4,2,333,64,2,encyclopedia,1,0.158655,1,0,1,5,6,0.716381,1,0.014824,1,5,113,0,31,4,2,0,0,0,encyclopedia,0,0,1,0,0,-1,-2,-0.210089,2,0.038953,0,16,0,0,0,333,64,2,1,0.158655,0,0,1,different
9,1,4,6,0.706137,7,0.121897,1,5,129,0,16,3,1,329,65,2,encyclopedia,1,0.158655,1,0,1,5,7,0.868976,3,0.08954,1,5,113,0,16,3,1,0,0,0,encyclopedia,0,0,1,0,0,-1,-1,-0.162839,4,0.032357,0,16,0,0,0,329,65,2,1,0.158655,0,0,1,different
30,6,1,6,0.657948,6,0.101819,1,5,85,0,88,18,6,223,43,13,organic,0,0,0,0,0,1,7,0.715996,1,0.019792,1,5,87,0,92,19,11,193,39,15,organic,0,0,0,0,0,0,-1,-0.058048,5,0.082027,0,-2,-4,-1,-5,30,4,-2,0,0,0,0,0,different
24,7,3,4,0.521583,8,0.185113,1,5,254,0,43,11,13,0,0,0,image,6,0.677597,1,0,1,3,7,0.730726,0,0,1,5,87,0,80,14,2,156,27,2,organic,0,0,0,0,0,0,-3,-0.209144,8,0.185113,0,167,-37,-3,11,-156,-27,-2,6,0.677597,1,0,1,different
24,6,5,8,0.869532,5,0.085095,1,5,209,0,76,15,3,382,82,0,others,1,0.173254,1,0,1,2,8,0.865067,2,0.04024,1,5,223,0,51,13,6,0,0,0,video,1,0.159152,1,0,1,3,0,0.004464,3,0.044855,0,-14,25,2,-3,382,82,0,0,0.014102,0,0,0,different
18,3,2,2,0.287212,1,0.017681,1,5,85,0,24,3,1,229,48,3,organic,0,0,0,0,0,2,3,0.411594,0,0,1,5,87,0,24,4,3,237,50,4,organic,0,0,0,1,0,0,-1,-0.124382,1,0.017681,0,-2,0,-1,-2,-8,-2,-1,0,0,0,-1,0,different
27,4,2,5,0.538545,2,0.03663,1,5,85,0,27,4,4,228,53,1,organic,0,0,0,1,0,5,8,0.858537,1,0.014788,1,5,178,0,34,6,4,0,0,0,reading,0,0,1,1,0,-3,-3,-0.319992,1,0.021842,0,-93,-7,-2,0,228,53,1,0,0,-1,0,0,different
12,2,4,10,1,8,0.104825,1,5,233,0,46,8,1,0,0,0,download,1,0.025017,1,0,1,4,9,0.947533,7,0.102139,1,5,231,0,34,6,1,144,45,1,others,3,0.220866,1,0,1,0,1,0.052467,1,0.002687,0,2,12,2,0,-144,-45,-1,-2,-0.195849,0,0,0,different
27,5,1,4,0.460888,4,0.071324,1,5,109,0,67,17,6,229,61,15,image_text,1,0.154753,1,0,1,3,7,0.773241,0,0,1,5,90,0,86,19,4,0,0,0,image_text,0,0,1,0,0,-2,-3,-0.312353,4,0.071324,0,19,-19,-2,2,229,61,15,1,0.154753,0,0,1,different
33,6,5,10,1,9,0.129139,1,5,109,0,72,13,5,226,52,9,others,1,0.154753,1,0,1,5,9,0.931116,5,0.079033,1,5,254,0,40,7,4,0,0,0,experience,4,0.321374,1,1,1,0,1,0.068884,4,0.050106,0,-145,32,6,1,226,52,9,-3,-0.166622,0,-1,0,different
21,2,4,7,0.799843,5,0.084208,1,5,209,0,47,8,1,328,74,1,others,1,0.173254,1,0,1,2,8,0.941991,0,0,1,5,244,0,19,3,1,0,0,0,video,0,0,1,0,0,2,-1,-0.142148,5,0.084208,0,-35,28,5,0,328,74,1,1,0.173254,0,0,1,tie
21,3,5,7,0.818117,7,0.130298,1,5,343,0,59,12,3,342,69,2,video,1,0.105569,1,0,1,5,8,0.926108,2,0.031796,1,10,282,0,66,14,3,0,0,0,video,2,0.137832,1,0,1,0,-1,-0.107991,5,0.098503,-5,61,-7,-2,0,342,69,2,-1,-0.032263,0,0,0,different
15,3,5,9,0.942009,11,0.143729,1,5,305,0,81,20,3,36,9,0,others,1,0.067103,1,0,1,5,10,1,7,0.071608,1,13,340,0,49,9,3,1544,356,34,others,1,0.010583,1,0,1,0,-1,-0.057991,4,0.072121,-8,-35,32,11,0,-1508,-347,-34,0,0.056521,0,0,0,different
12,2,5,10,1,7,0.096307,1,5,129,0,19,4,2,283,61,2,encyclopedia,1,0.158655,1,0,1,7,10,1,6,0.091374,1,5,223,0,83,18,2,0,0,0,others,1,0.159152,1,0,1,-2,0,0,1,0.004933,0,-94,-64,-14,0,283,61,2,0,-0.000497,0,0,0,different
27,3,2,2,0.229418,1,0.018516,1,5,107,0,59,10,3,230,49,4,organic,0,0,0,1,0,3,9,0.91907,0,0,1,5,112,0,47,11,2,0,0,0,forum,0,0,1,0,0,-1,-7,-0.689652,1,0.018516,0,-5,12,-1,1,230,49,4,0,0,-1,1,0,different
15,3,3,8,0.86703,11,0.157225,1,5,109,0,76,15,2,233,51,4,image_text,1,0.154753,1,0,1,5,9,0.944015,9,0.115334,1,5,90,0,86,18,2,0,0,0,image_text,0,0,1,0,0,-2,-1,-0.076986,2,0.041891,0,19,-10,-3,0,233,51,4,1,0.154753,0,0,1,different
18,3,2,2,0.285714,0,0,1,5,85,0,27,4,3,217,50,12,organic,0,0,0,1,0,4,6,0.695271,1,0.015927,1,5,87,0,27,4,3,231,54,8,organic,0,0,0,1,0,-2,-4,-0.409557,-1,-0.015927,0,-2,0,0,0,-14,-4,4,0,0,0,0,0,different
15,3,3,5,0.598299,1,0.015943,1,5,188,0,22,5,3,170,36,7,reading,0,0,1,1,0,5,10,1,1,0.014692,1,5,90,0,76,17,2,0,0,0,image_text,0,0,1,0,0,-2,-5,-0.401701,0,0.001251,0,98,-54,-12,1,170,36,7,0,0,0,1,0,different
18,2,7,8,0.879774,12,0.158675,1,5,216,0,39,6,2,0,0,0,news,1,0.08434,1,1,1,7,10,1,5,0.078279,1,5,90,0,61,10,4,0,0,0,experience,0,0,1,1,0,0,-2,-0.120226,7,0.080396,0,126,-22,-4,-2,0,0,0,1,0.08434,0,0,1,different
16,3,1,2,0.237194,2,0.037568,1,5,86,0,25,8,2,152,37,2,organic,0,0,0,0,0,3,4,0.47379,0,0,1,5,112,0,75,16,2,0,0,0,video,0,0,1,0,0,-2,-2,-0.236597,2,0.037568,0,-26,-50,-8,0,152,37,2,0,0,-1,0,0,different
21,4,3,5,0.611872,6,0.112127,1,5,148,0,40,8,4,0,0,0,image,2,0.34938,1,0,1,2,7,0.736612,0,0,1,5,134,0,28,6,3,0,0,0,reading,0,0,1,0,0,1,-2,-0.12474,6,0.112127,0,14,12,2,1,0,0,0,2,0.34938,0,0,1,different
24,4,3,7,0.810831,1,0.020188,1,5,165,0,40,8,4,301,65,7,forum,0,0,1,0,0,4,6,0.710483,2,0.050906,1,5,112,0,65,13,4,0,0,0,others,1,0.383929,1,0,1,-1,1,0.100348,-1,-0.030718,0,53,-25,-5,0,301,65,7,-1,-0.383929,0,0,-1,tie
27,5,3,9,0.931452,12,0.190264,1,5,210,0,61,12,5,0,0,0,video,4,0.389839,1,0,1,2,9,0.91907,3,0.052824,1,5,87,0,43,8,3,238,54,11,organic,0,0,0,0,0,1,0,0.012382,9,0.13744,0,123,18,4,2,-238,-54,-11,4,0.389839,1,0,1,different
30,2,4,9,0.912731,4,0.069273,1,5,85,0,36,3,2,223,39,1,others,0,0,1,0,0,5,9,0.928218,3,0.090915,1,5,90,0,30,2,2,0,0,0,others,1,0.288889,1,1,1,-1,0,-0.015487,1,-0.021642,0,-5,6,1,0,223,39,1,-1,-0.288889,0,-1,-1,different
18,3,6,9,0.929926,4,0.121679,1,5,45,0,24,4,3,0,0,0,others,0,0,1,0,0,4,8,0.867176,3,0.107699,1,5,87,0,24,4,2,226,43,3,organic,0,0,0,0,0,2,1,0.06275,1,0.01398,0,-42,0,0,1,-226,-43,-3,0,0,1,0,0,different
21,4,4,5,0.648861,8,0.123759,1,5,210,0,55,11,4,0,0,0,video,4,0.389839,1,0,1,4,9,0.926209,1,0.015428,1,5,144,0,86,21,3,0,0,0,video,0,0,1,0,0,0,-4,-0.277348,7,0.108331,0,66,-31,-10,1,0,0,0,4,0.389839,0,0,1,different
21,3,2,2,0.313131,0,0,1,5,165,0,34,6,3,224,50,7,reading,0,0,1,0,0,3,4,0.587678,1,0.014367,1,5,224,0,57,12,3,0,0,0,forum,0,0,1,0,0,-1,-2,-0.274546,-1,-0.014367,0,-59,-23,-6,0,224,50,7,0,0,0,0,0,different
12,3,3,4,0.517045,3,0.061764,1,5,169,0,19,5,3,414,93,6,encyclopedia,1,0.186314,1,0,1,3,8,0.854879,0,0,1,5,87,0,89,22,6,192,41,9,organic,0,0,0,0,0,0,-4,-0.337834,3,0.061764,0,82,-70,-17,-3,222,52,-3,1,0.186314,1,0,1,different
18,3,3,6,0.67433,5,0.101114,1,5,125,0,31,6,3,222,44,6,reading,0,0,1,0,0,5,7,0.798766,1,0.014024,1,5,224,0,53,12,3,0,0,0,forum,0,0,1,0,0,-2,-1,-0.124437,4,0.08709,0,-99,-22,-6,0,222,44,6,0,0,0,0,0,different
21,3,3,4,0.491542,2,0.033568,1,5,85,0,59,10,3,183,62,3,organic,0,0,0,0,0,2,4,0.461856,0,0,1,5,178,0,35,7,2,0,0,0,reading,0,0,1,0,0,1,0,0.029687,2,0.033568,0,-93,24,3,1,183,62,3,0,0,-1,0,0,different
15,3,4,9,0.934312,10,0.147736,1,5,169,0,31,8,3,92,29,0,forum,1,0.099811,1,0,1,5,8,0.835849,1,0.01716,1,5,90,0,84,18,6,0,0,0,image_text,0,0,1,1,0,-1,1,0.098463,9,0.130577,0,79,-53,-10,-3,92,29,0,1,0.099811,0,-1,1,different
9,1,4,10,1,13,0.19656,1,5,210,0,43,8,1,0,0,0,video,4,0.389839,1,0,1,3,6,0.611607,0,0,1,5,90,0,80,19,3,0,0,0,image_text,0,0,1,0,0,1,4,0.388393,13,0.19656,0,120,-37,-11,-2,0,0,0,4,0.389839,0,0,1,different
24,5,3,5,0.601687,4,0.076936,1,5,110,0,86,20,15,198,48,21,image_text,1,0.153346,1,0,1,3,8,0.877465,7,0.097475,1,5,90,0,89,21,15,0,0,0,image_text,0,0,1,0,0,0,-3,-0.275778,-3,-0.020539,0,20,-3,-1,0,198,48,21,1,0.153346,0,0,1,different
18,3,4,10,1,18,0.193873,1,5,340,0,33,6,3,0,0,0,others,3,0.092253,1,0,1,6,10,1,11,0.133308,1,5,215,0,28,5,3,943,200,10,others,1,0.071577,1,0,1,-2,0,0,7,0.060565,0,125,5,1,0,-943,-200,-10,2,0.020676,0,0,0,different
18,3,5,8,0.866667,8,0.118815,1,5,86,0,62,11,5,136,26,3,organic,0,0,0,1,0,4,9,0.942574,6,0.068232,1,5,112,0,62,15,3,0,0,0,others,1,0.232143,1,0,1,1,-1,-0.075908,2,0.050583,0,-26,0,-4,2,136,26,3,-1,-0.232143,-1,1,-1,different
33,5,3,5,0.580868,1,0.016635,1,5,145,0,40,7,5,220,43,5,forum,0,0,1,1,0,2,7,0.750716,0,0,1,5,136,0,68,14,5,0,0,0,forum,0,0,1,0,0,1,-2,-0.169848,1,0.016635,0,9,-28,-7,0,220,43,5,0,0,0,1,0,different
12,2,3,6,0.702016,5,0.071451,1,5,109,0,54,12,5,219,43,5,image_text,1,0.154753,1,0,1,4,9,1,1,0.006921,1,5,112,0,18,3,2,0,0,0,others,0,0,1,0,0,-1,-3,-0.297984,4,0.06453,0,-3,36,9,3,219,43,5,1,0.154753,0,0,1,different
27,5,3,5,0.571704,2,0.03247,1,5,148,0,58,14,4,191,51,8,reading,0,0,1,0,0,3,7,0.745366,0,0,1,5,90,0,53,11,5,0,0,0,image_text,0,0,1,0,0,0,-2,-0.173662,2,0.03247,0,58,5,3,-1,191,51,8,0,0,0,0,0,different
27,5,2,7,0.723427,2,0.03659,1,5,85,0,52,14,5,204,56,9,organic,0,0,0,0,0,3,7,0.744868,0,0,1,5,178,0,43,12,4,0,0,0,reading,0,0,1,1,0,-1,0,-0.021441,2,0.03659,0,-93,9,2,1,204,56,9,0,0,-1,-1,0,tie
24,5,3,9,0.939242,1,0.014629,1,5,110,0,13,3,1,295,71,3,others,0,0,1,0,0,5,9,0.934586,2,0.064662,1,5,162,0,37,8,4,0,0,0,experience,0,0,1,0,0,-2,0,0.004656,-1,-0.050032,0,-52,-24,-5,-3,295,71,3,0,0,0,0,0,different
12,2,3,3,0.400806,3,0.069307,1,5,169,0,19,4,1,499,101,2,encyclopedia,1,0.186314,1,0,1,1,1,0.103093,0,0,1,5,87,0,90,19,5,231,46,4,organic,0,0,0,0,0,2,2,0.297713,3,0.069307,0,82,-71,-15,-4,268,55,-2,1,0.186314,1,0,1,different
18,4,1,4,0.459173,4,0.07155,1,5,85,0,54,12,6,178,45,23,organic,0,0,0,1,0,1,4,0.417633,0,0,1,5,87,0,54,12,6,203,38,13,organic,0,0,0,1,0,0,0,0.041539,4,0.07155,0,-2,0,0,0,-25,7,10,0,0,0,0,0,different
12,2,4,6,0.766804,4,0.060239,1,367,150,0,19,4,2,412,81,3,encyclopedia,1,0.181425,1,0,1,5,6,0.694315,0,0,1,5,135,0,19,4,2,0,0,0,others,0,0,1,0,0,-1,0,0.072489,4,0.060239,362,15,0,0,0,412,81,3,1,0.181425,0,0,1,different
18,2,2,4,0.563248,3,0.046327,1,5,120,0,44,8,2,224,45,3,others,1,0.170555,1,0,1,2,2,0.423364,1,0.01507,1,5,283,0,52,10,3,0,0,0,others,0,0,1,0,0,0,2,0.139884,2,0.031257,0,-163,-8,-2,-1,224,45,3,1,0.170555,0,0,1,different
21,3,5,10,1,13,0.219066,1,5,151,0,40,7,3,0,0,0,image,2,0.367882,1,0,1,4,7,0.816971,10,0.17733,1,5,437,0,50,8,1,621,131,10,others,8,0.495411,1,0,1,1,3,0.183029,3,0.041735,0,-286,-10,-1,2,-621,-131,-10,-6,-0.127529,0,0,0,different
18,2,5,7,0.858726,13,0.090012,1,5,294,0,31,5,1,0,0,0,others,0,0,1,0,0,5,6,0.76066,2,0.025019,1,5,357,0,46,7,0,428,88,3,others,0,0,1,0,0,0,1,0.098066,11,0.064993,0,-63,-15,-2,1,-428,-88,-3,0,0,0,0,0,different
27,5,5,10,1,6,0.089342,1,5,109,0,52,10,5,234,47,9,image_text,1,0.154753,1,0,1,5,9,0.893987,3,0.059118,1,24,257,0,34,7,5,0,0,0,experience,3,0.290757,1,1,1,0,1,0.106013,3,0.030224,-19,-148,18,3,0,234,47,9,-2,-0.136005,0,-1,0,different
27,6,3,5,0.643825,0,0,1,5,165,0,34,7,4,197,52,1,forum,0,0,1,0,0,3,6,0.709516,0,0,1,5,134,0,49,12,3,0,0,0,forum,0,0,1,0,0,0,-1,-0.065691,0,0,0,31,-15,-5,1,197,52,1,0,0,0,0,0,different
21,5,2,7,0.780172,6,0.087248,1,5,251,0,0,0,0,0,0,0,forum,0,0,1,0,0,3,7,0.74184,1,0.017991,1,5,90,0,40,9,2,0,0,0,image_text,0,0,1,1,0,-1,0,0.038333,5,0.069257,0,161,-40,-9,-2,0,0,0,0,0,0,-1,0,different
21,4,5,9,0.931617,12,0.187679,1,5,153,0,40,8,4,0,0,0,image,3,0.438419,1,0,1,3,8,0.83829,1,0.016904,1,5,112,0,27,5,5,0,0,0,forum,0,0,1,0,0,2,1,0.093327,11,0.170774,0,41,13,3,-1,0,0,0,3,0.438419,0,0,1,different
19,4,2,2,0.256018,1,0.018455,1,5,85,0,62,12,4,225,46,1,organic,0,0,0,1,0,3,5,0.593275,0,0,1,5,157,0,62,12,4,0,0,0,video,0,0,1,1,0,-1,-3,-0.337258,1,0.018455,0,-72,0,0,0,225,46,1,0,0,-1,0,0,different
24,5,4,6,0.690909,7,0.121245,1,5,243,0,31,7,3,0,0,0,experience,4,0.3406,1,1,1,5,9,0.925193,0,0,1,5,90,0,50,12,5,0,0,0,experience,0,0,1,1,0,-1,-3,-0.234284,7,0.121245,0,153,-19,-5,-2,0,0,0,4,0.3406,0,0,1,different
12,2,5,7,0.779221,8,0.120037,1,5,212,0,31,6,2,0,0,0,image,4,0.318738,1,0,1,5,8,0.938429,4,0.084329,1,5,401,0,76,19,4,1086,201,20,others,4,0.297148,1,0,1,0,-1,-0.159208,4,0.035709,0,-189,-45,-13,-2,-1086,-201,-20,0,0.02159,0,0,0,different
12,2,5,6,0.717138,6,0.102911,1,5,200,0,44,9,0,0,0,0,others,0,0,1,0,0,5,5,0.715686,11,0.082796,1,5,278,0,43,9,0,348,67,0,others,5,0.023211,1,0,1,0,1,0.001452,-5,0.020115,0,-78,1,0,0,-348,-67,0,-5,-0.023211,0,0,-1,different
30,5,3,7,0.763011,6,0.095314,1,5,125,0,83,14,6,220,49,13,reading,0,0,1,0,0,4,9,0.921692,2,0.032744,1,5,90,0,82,15,8,0,0,0,image_text,0,0,1,0,0,-1,-2,-0.158681,4,0.06257,0,35,1,-1,-2,220,49,13,0,0,0,0,0,different
18,3,2,4,0.486,4,0.082091,1,5,104,0,87,14,10,168,33,13,image_text,1,0.162193,1,0,1,3,8,0.866667,5,0.078189,1,5,340,0,34,7,4,240,96,0,others,5,0.300107,1,0,1,-1,-4,-0.380667,-1,0.003902,0,-236,53,7,6,-72,-63,13,-4,-0.137914,0,0,0,different
31,5,4,10,1,4,0.060383,1,5,109,0,78,15,8,248,55,9,image_text,1,0.154753,1,1,1,5,10,1,2,0.035992,1,5,140,0,87,18,13,0,0,0,others,1,0.145766,1,0,1,-1,0,0,2,0.024391,0,-31,-9,-3,-5,248,55,9,0,0.008986,0,1,0,different
25,6,4,9,0.945055,11,0.172055,1,5,109,0,91,15,6,233,49,5,image_text,1,0.154753,1,0,1,4,7,0.761644,1,0.016611,1,5,90,0,87,16,8,0,0,0,image_text,0,0,1,0,0,0,2,0.183411,10,0.155444,0,19,4,-1,-2,233,49,5,1,0.154753,0,0,1,different
12,2,4,10,1,16,0.176196,1,5,319,0,57,13,4,169,36,6,others,5,0.320792,1,0,1,5,9,0.95793,18,0.170632,1,5,394,0,61,13,2,189,49,1,others,8,0.414361,1,0,1,-1,1,0.04207,-2,0.005564,0,-75,-4,0,2,-20,-13,5,-3,-0.093569,0,0,0,different
27,5,3,3,0.314315,1,0.017498,1,5,107,0,65,15,6,219,46,10,organic,0,0,0,0,0,4,8,0.867479,0,0,1,5,309,0,62,14,5,0,0,0,forum,0,0,1,0,0,-1,-5,-0.553164,1,0.017498,0,-202,3,1,1,219,46,10,0,0,-1,0,0,different
15,3,3,3,0.379276,5,0.08271,1,5,85,0,47,11,3,221,42,8,organic,0,0,0,0,0,3,5,0.61674,1,0.016026,1,5,87,0,74,15,6,226,42,3,organic,0,0,0,0,0,0,-2,-0.237464,4,0.066684,0,-2,-27,-4,-3,-5,0,5,0,0,0,0,0,different
24,4,3,10,1,1,0.014836,1,5,109,0,39,6,4,185,42,4,image_text,1,0.154753,1,1,1,4,6,0.71615,1,0.014836,1,5,90,0,70,13,3,0,0,0,image_text,0,0,1,0,0,-1,4,0.28385,0,-0.000001,0,19,-31,-7,1,185,42,4,1,0.154753,0,1,1,different
21,4,4,8,0.844891,7,0.111017,1,5,148,0,76,18,3,224,59,6,reading,0,0,1,0,0,4,8,0.862007,4,0.073144,1,5,178,0,80,19,3,0,0,0,reading,0,0,1,0,0,0,0,-0.017117,3,0.037873,0,-30,-4,-1,0,224,59,6,0,0,0,0,0,different
24,4,4,10,1,7,0.088121,1,5,229,0,22,7,6,0,0,0,forum,1,0.045657,1,0,1,2,6,0.695538,1,0.023676,1,5,87,0,72,15,6,240,47,7,organic,0,0,0,1,0,2,4,0.304462,6,0.064445,0,142,-50,-8,0,-240,-47,-7,1,0.045657,1,-1,1,different
10,2,3,8,0.876703,14,0.200838,1,5,104,0,57,11,4,153,34,2,image_text,1,0.162193,1,1,1,4,7,0.847769,6,0.09797,1,5,87,0,67,16,0,135,29,0,organic,0,0,0,1,0,-1,1,0.028933,8,0.102868,0,17,-10,-5,4,18,5,2,1,0.162193,1,0,1,different
45,8,4,6,0.722449,5,0.09951,1,5,209,0,68,14,6,337,73,2,others,1,0.173254,1,0,1,2,9,1,0,0,1,5,244,0,37,8,6,0,0,0,video,0,0,1,0,0,2,-3,-0.277551,5,0.09951,0,-35,31,6,0,337,73,2,1,0.173254,0,0,1,different
22,4,3,4,0.477551,2,0.034425,1,5,165,0,32,7,4,48,10,0,forum,0,0,1,0,0,2,4,0.474849,0,0,1,5,180,0,57,13,4,0,0,0,forum,0,0,1,0,0,1,0,0.002702,2,0.034425,0,-15,-25,-6,0,48,10,0,0,0,0,0,0,different
14,3,4,8,0.861451,10,0.13769,1,5,85,0,46,10,6,235,46,13,organic,0,0,0,1,0,5,7,0.793676,3,0.024049,1,5,164,0,56,12,5,646,198,3,others,2,0.07459,1,0,1,-1,1,0.067775,7,0.113642,0,-79,-10,-2,1,-411,-152,10,-2,-0.07459,-1,1,-1,different
15,2,4,9,0.929402,7,0.125156,1,5,104,0,87,22,2,145,29,2,image_text,1,0.162193,1,0,1,3,7,0.784653,1,0.015008,1,5,87,0,85,18,2,153,29,2,organic,0,0,0,0,0,1,2,0.144749,6,0.110148,0,17,2,4,0,-8,0,0,1,0.162193,1,0,1,different
21,4,4,6,0.7474,11,0.122711,1,5,243,0,70,18,4,0,0,0,others,6,0.34421,1,0,1,4,7,0.822449,6,0.081786,1,5,340,0,44,11,4,875,330,0,others,5,0.300107,1,0,1,0,-1,-0.075049,5,0.040925,0,-97,26,7,0,-875,-330,0,1,0.044103,0,0,0,different
30,4,2,9,0.921442,8,0.124717,1,5,125,0,31,5,3,269,56,5,forum,0,0,1,0,0,4,10,1,1,0.016476,1,5,112,0,63,9,3,0,0,0,forum,0,0,1,0,0,-2,-1,-0.078558,7,0.108242,0,13,-32,-4,0,269,56,5,0,0,0,0,0,different
15,3,6,10,1,6,0.083304,1,5,169,0,22,5,3,499,104,10,encyclopedia,1,0.186314,1,0,1,5,9,0.930344,1,0.006535,1,5,162,0,34,7,2,0,0,0,experience,0,0,1,0,0,1,1,0.069656,5,0.07677,0,7,-12,-2,1,499,104,10,1,0.186314,0,0,1,different
29,9,2,3,0.402256,3,0.050942,1,5,105,0,59,14,9,194,56,15,organic,0,0,0,1,0,1,2,0.205479,0,0,1,5,87,0,59,14,9,210,44,0,organic,0,0,0,1,0,1,1,0.196776,3,0.050942,0,18,0,0,0,-16,12,15,0,0,0,0,0,different
24,4,2,9,0.922445,5,0.076953,1,5,125,0,84,19,4,88,18,1,forum,0,0,1,0,0,4,8,0.858075,0,0,1,5,192,0,64,12,4,0,0,0,others,0,0,1,1,0,-2,1,0.06437,5,0.076953,0,-67,20,7,0,88,18,1,0,0,0,-1,0,different
36,6,1,1,0.1,0,0,1,5,85,0,24,3,0,223,38,4,organic,0,0,0,0,0,3,8,0.830739,0,0,1,5,90,0,90,18,9,0,0,0,image_text,0,0,1,0,0,-2,-7,-0.730739,0,0,0,-5,-66,-15,-9,223,38,4,0,0,-1,0,0,different
19,4,4,9,0.932549,11,0.171635,1,5,129,0,75,16,8,295,69,10,others,1,0.158655,1,0,1,4,9,0.933486,5,0.071043,1,5,231,0,50,10,5,160,46,3,others,2,0.14684,1,0,1,0,0,-0.000937,6,0.100592,0,-102,25,6,3,135,23,7,-1,0.011816,0,0,0,different
12,2,3,5,0.640386,5,0.133739,1,5,340,0,53,13,2,0,0,0,news,1,0.279904,1,0,1,4,6,0.765024,6,0.07291,1,5,113,0,19,4,2,0,0,0,encyclopedia,0,0,1,0,0,-1,-1,-0.124637,-1,0.060829,0,227,34,9,0,0,0,0,1,0.279904,0,0,1,different
27,5,1,1,0.159341,0,0,1,5,145,0,34,7,5,224,52,11,reading,0,0,1,1,0,3,6,0.681319,1,0.016657,1,5,178,0,34,7,5,0,0,0,reading,0,0,1,1,0,-2,-5,-0.521978,-1,-0.016657,0,-33,0,0,0,224,52,11,0,0,0,0,0,different
27,6,3,5,0.591739,2,0.032407,1,5,188,0,42,11,5,213,58,15,reading,0,0,1,0,0,4,7,0.779374,1,0.015375,1,5,112,0,37,8,5,0,0,0,reading,0,0,1,1,0,-1,-2,-0.187636,1,0.017032,0,76,5,3,0,213,58,15,0,0,0,-1,0,different
21,3,2,5,0.559917,4,0.069703,1,5,105,0,40,9,2,162,35,3,forum,0,0,1,0,0,1,1,0.130966,1,0.020188,1,5,87,0,55,11,3,179,36,5,organic,0,0,0,0,0,1,4,0.428952,3,0.049515,0,18,-15,-2,-1,-17,-1,-2,0,0,1,0,0,different
36,8,1,5,0.587379,0,0,1,5,105,0,86,18,8,198,44,1,forum,0,0,1,0,0,3,7,0.784119,1,0.015045,1,5,158,0,71,17,8,0,0,0,forum,0,0,1,0,0,-2,-2,-0.19674,-1,-0.015045,0,-53,15,1,0,198,44,1,0,0,0,0,0,different
